DEBUG;NOME_VIA;NOME_NORM;DIST
0;Contra' Piazza del Castello;Contra' Piazza del Castello;1.0
0;Strada della Commenda;Strada della Commenda;1.0
2b;Via Ponte del Marchese;Strada Ponte del Marchese;0.683333333333
0;Viale Giuseppe Mazzini;Viale Giuseppe Mazzini;1.0
1;Viale Venezia;Viale Venezia;1.0
1;Viale Camisano;Viale Camisano;1.0
0;Contrà San Francesco;Contra' San Francesco;1.0
0;Contrà do Rode;Contra' Do Rode;1.0
0;Via Lago di Carezza;Via Lago di Carezza;1.0
0;Via Battaglione Aosta;Via Battaglione Aosta;1.0
0;Via Vincenzo Gioberti;Via Vincenzo Gioberti;1.0
0;Via Scaramuzza Sebastiano;Via Sebastiano Scaramuzza;1.0
0;Via Zuccato Emanuele;Via Emanuele Zuccato;1.0
0;Piazza XX Settembre;Piazza Venti Settembre;1.0
0;Via Edmondo De Amicis;Via Edmondo De Amicis;1.0
2b;Piazza del Mutilato;Piazzale del Mutilato;0.95
0;Via Valeggio sul Mincio;Via Valeggio sul Mincio;1.0
1;Piazzale Bologna;Piazzale Bologna;1.0
0;Via Lago d'Orta;Via Lago d'Orta;1.0
0;Viale Alessandro Manzoni;Viale Alessandro Manzoni;1.0
2;Via Cresolella;Strada della Cresolella;
0;Stradella del Garofolino;Stradella del Garofolino;1.0
1;Via Melegnano;Via Melegnano;1.0
0;Strada Sant'Antonino;Strada Sant'Antonino;1.0
1;Contrà Riale;Contra' Riale;1.0
1;Via Tarvisio;Via Tarvisio;1.0
0;Viale Gian Giorgio Trissino;Viale Gian Giorgio Trissino;1.0
0;Via Formenton Tomaso;Via Tomaso Formenton;1.0
2;Svincolo Vicenza Ovest;Svincolo Vicenza Ovest;
2;Via Fiume;Viale Fiume;
0;Via Bonamico Lazzaro;Via Lazzaro Bonamico;1.0
0;Via Giuseppe Scolari;Via Giuseppe Scolari;1.0
1;Via Ca' Nova;Via Ca' Nova;0.666666666667
0;Via Gasparo Gozzi;Via Gasparo Gozzi;1.0
0;Via San Martino;Via San Martino;1.0
0;Viale Dieci Giugno;Viale Dieci Giugno;1.0
1;Stradella Stanto Stefano;Stradella Santo Stefano;0.666666666667
0;Via Ponte del Quarelo;Via Ponte del Quarelo;1.0
0;Stradella degli Zocca;Stradella degli Zocca;1.0
0;Via Ippolito Pindemonte;Via Ippolito Pindemonte;1.0
0;Via Rossi Alessandro;Via Alessandro Rossi;1.0
0;Strada degli Alidosio;Strada degli Alidosio;1.0
1;Contrà Montello;Contra' Montello;1.0
0;Via Gaia Luciano;Via Luciano Gaia;1.0
0;Via Fratelli Wright;Via Fratelli Wright;1.0
0;Contra' Mure San Michele;Contra' Mure San Michele;1.0
0;Contra' Sant'Antonio;Contra' Sant'Antonio;1.0
0;Contra' San Paolo;Contra' San Paolo;1.0
1;Via Milazzo;Via Milazzo;1.0
0;Via Alberico Albricci;Via Alberico Albricci;1.0
1;Via G. Ghellini;Via Gellio Ghellini;0.666666666667
0;Via della Polveriera;Via della Polveriera;1.0
0;Via Umberto Masotto;Via Umberto Masotto;1.0
1;Via Abetone;Via Abetone;1.0
0;Via Guido Gozzano;Via Guido Gozzano;1.0
0;Via Zorzi Michelangelo;Via Michelangelo Zorzi;1.0
1;Via Napoli;Via Napoli;1.0
0;Via Remondini Giambattista;Via Giambattista Remondini;1.0
0;Via Maffeo Todeschini;Via Maffeo Todeschini;1.0
0;Via Chinotto Antonio;Via Antonio Chinotto;1.0
2a;Via Mincio;Via Mincio;1.0
0;Piazzetta San Nicola;Piazzetta San Nicola;1.0
1;Via Cimone;Via Cimone;1.0
0;Via Giuseppe Toniolo;Via Giuseppe Toniolo;1.0
1;Contra' Cornoleo;Contra' Cornoleo;1.0
0;Via Torquato Tasso;Via Torquato Tasso;1.0
0;Via Lago del Matese;Via Lago del Matese;1.0
1;Via G. Rezzara;Via Gaetano Rezzara;0.666666666667
0;Via Imperiali Giovanni Battista;Via Giovanni Battista Imperiali;1.0
1;Via C. Mollino;Via Carlo Mollino;0.666666666667
1;Via Sicilia;Via Sicilia;1.0
0;Via Btg. Sette Comuni;Via Battaglione Sette Comuni;1.0
0;Via Ludovico Ariosto;Via Ludovico Ariosto;1.0
2a;Via Brigata Granatieri di Sardegna;Via Brigata Granatieri di Sardegna;1.0
1;Via Metauro;Via Metauro;1.0
0;Via Divisione Folgore;Via Divisione Folgore;1.0
1;Via B. Galizzi;Via Benedetto Galizzi;0.666666666667
0;Via delle Casermette;Via delle Casermette;1.0
1;Via Linosa;Via Linosa;1.0
1;Via F. Novello;Via Francesco Novello;0.666666666667
1;Via Pola;Via Pola;1.0
0;Piazza Giacomo Matteotti;Piazza Giacomo Matteotti;1.0
2a;Strada Vicinale del Monte Crocetta;Strada vicinale del Monte Crocetta;1.0
0;Via Battaglione Monte Berico;Via Battaglione Monte Berico;1.0
0;Strada di Setteca';Strada di Settecà;1.0
1;Via Matteucci;Via Pellegrino Matteucci;0.816496580928
0;Via Lago di Lugano;Via Lago di Lugano;1.0
0;Contra' San Marco;Contra' San Marco;1.0
0;Via Luigi Massignan;Via Luigi Massignan;1.0
0;Corte dei Roda;Corte dei Roda;1.0
1;Via Marsala;Via Marsala;1.0
0;Via Poletto Giacomo;Via Giacomo Poletto;1.0
0;Via Vittorelli Jacopo;Via Jacopo Vittorelli;1.0
0;Contra' Oratorio dei Servi;Contra' Oratorio dei Servi;1.0
1;Stradella Pozzetto;Stradella Pozzetto;1.0
0;Via Fontana Giuseppe;Via Giuseppe Fontana;1.0
0;Via Giuseppe Zanardelli;Via Giuseppe Zanardelli;1.0
1;Viale Roma;Viale Roma;1.0
0;Contrada del Borghetto;Contra' del Borghetto;1.0
0;Contra' Mure Pallamaio;Contra' Mure Pallamaio;1.0
1;Via Valdagno;Via Valdagno;1.0
0;Strada scuole dell'Anconetta;Strada Scuole dell'Anconetta;1.0
0;Via Carlo Cattaneo;Via Carlo Cattaneo;1.0
2a;Via D. Cariolato;Via Domenico Cariolato;0.816496580928
2;Via F. Crispi;Viale Francesco Crispi;
2a;Via Giovanni Pierluigi Da Palestrina;Via Giovanni Pierluigi da Palestrina;0.894427191
0;Via Giovanni Prati;Via Giovanni Prati;1.0
1;Via Murano;Via Murano;1.0
0;Via Carlo Goldoni;Via Carlo Goldoni;1.0
0;Via Btg. Morbegno;Via Battaglione Morbegno;1.0
2;Svincolo Vicenza Ovest Dir. Venezia;Svincolo Vicenza Ovest Dir. Venezia;
0;Via SCOLARI Giuseppe;Via Giuseppe Scolari;1.0
0;Strada di Polegge;Strada di Polegge;1.0
1;Via Strasburgo;Via Strasburgo;1.0
0;Strada delle Risare;Strada delle Risare;1.0
0;Contra' dei Forti di San Francesco;Contra' dei Forti di San Francesco;1.0
0;Via Francesco Petrarca;Via Francesco Petrarca;1.0
0;Via Franchetti Alberto;Via Alberto Franchetti;1.0
2;ciclabile;DELETE;
2a;Via Generale Giacomo Medici;Via Giacomo Medici;0.866025403784
1;Strada Costabissara;Strada di Costabissara;0.816496580928
1;Via Adige;Via Adige;1.0
0;Via Fratelli Albanese;Via Fratelli Albanese;1.0
0;Viale Giosuè Carducci;Viale Giosuè Carducci;1.0
0;Via Zandonai Riccardo;Via Riccardo Zandonai;1.0
0;Via Monte Zovetto;Via Monte Zovetto;1.0
0;Via Giovanni Cecchin;Via Giovanni Cecchin;1.0
0;Via Vincenzo Periz;Via Vincenzo Periz;1.0
0;Strada di Gogna;Strada di Gogna;1.0
0;Via Ferrazzi Giuseppe;Via Giuseppe Ferrazzi;1.0
0;Contrà Corpus Domini;Contra' Corpus Domini;1.0
0;Contra' dei Burci;Contra' dei Burci;1.0
0;Via Salin Lorenzo;Via Lorenzo Salin;1.0
0;Strada dei Molini;Strada dei Molini;1.0
0;Stradella della Racchetta;Stradella della Racchetta;1.0
0;Piazza Vincenzo Scamozzi;Piazza Vincenzo Scamozzi;1.0
0;Via dei Cappuccini;Via dei Cappuccini;1.0
1;Via G. Pagliarino;Via Giambattista Pagliarino;0.666666666667
0;Via Savi Ignazio;Via Ignazio Savi;1.0
1;Via Petrarca;Via Francesco Petrarca;0.816496580928
0;Via Sale Cornelia;Via Cornelia Sale;1.0
0;Via Tortosa Giuseppe;Via Giuseppe Tortosa;1.0
0;corte del Lotto;Corte del Lotto;1.0
0;Via Cristofferi Giovanni;Via Giovanni Cristofferi;1.0
1;Via P. Thaon di Revel;Via Paolo Thaon di Revel;0.8
0;Contrà Giovanni Busato;Contra' Giovanni Busato;1.0
2a;Via D. Cerato;Via Domenico Cerato;0.816496580928
0;Contra' San Tomaso;Contra' San Tomaso;1.0
0;Via della Meccanica;Via della Meccanica;1.0
0;Contra' Ponte San Michele;Contra' Ponte San Michele;1.0
1;Via G. Vico;Via Giambattista Vico;0.666666666667
0;Via della Rotonda;Via della Rotonda;1.0
2;Laghetto - Polegge;DELETE;
0;Via Da Ponte Leandro;Via Leandro da Ponte;1.0
1;Via B. Trebazio;Via Bernardino Trebazio;0.666666666667
0;Contrada della Misericordia;Contra' della Misericordia;1.0
1;Strada Postumia;Strada Postumia;1.0
0;Via Battaglione Stelvio;Via Battaglione Stelvio;1.0
1;Viale Anconetta;Viale Anconetta;1.0
1;Via Bezzecca;Via Bezzecca;1.0
0;Via Giuliano Ziggiotti;Via Giuliano Ziggiotti;1.0
0;Via Bonacossi Beatrice;Via Beatrice Bonacossi;1.0
0;Stradone dei Nicolosi;Stradone dei Nicolosi;1.0
0;Via Monte Coni Zugna;Via Monte Coni Zugna;1.0
0;Via Luigi Luzzatti;Via Luigi Luzzatti;1.0
2b;Via Emanuele Filiberto;Via Emanuele Filiberto di Savoia;0.502645502646
2;Via Saviabona;Strada di Saviabona;
1;Contrada Vescovado;Contra' Vescovado;1.0
1;Via P. Boselli;Via Paolo Boselli;0.666666666667
0;Via Bruno Buozzi;Via Bruno Buozzi;1.0
0;Via Sebastiano Anti;Via Sebastiano Anti;1.0
1;Via G. Zanecchin;Via Giulio Zanecchin;0.666666666667
0;Via Ferreri Zaccaria;Via Zaccaria Ferreri;1.0
1;"Pista Ciclabile Riviera Berica ""R. Casarotto""";Pista Ciclabile Renato Casarotto;0.612372435696
0;Via Lago di Fogliano;Via Lago di Fogliano;1.0
0;Via del Quadrilatero;Via del Quadrilatero;1.0
2;Via A. Codamosto;Via Alvise Cadamosto;
0;Via San Cristoforo;Via San Cristoforo;1.0
0;Via Monte Asolone;Via Monte Asolone;1.0
1;Strada Acquedotto Romano;Strada dell'Acquedotto Romano;0.866025403784
0;Via Giulio Bedeschi;Via Giulio Bedeschi;1.0
0;Via Meneghello Vittorio;Via Vittorio Meneghello;1.0
2;Sotopasso Alidosio;Sottopasso Alidosio;
0;Via Lago di Molveno;Via Lago di Molveno;1.0
0;Via Colombo Cristoforo;Via Cristoforo Colombo;1.0
0;Via Gaetana Sterni;Via Gaetana Sterni;1.0
0;Contra' delle Barche;Contra' delle Barche;1.0
1;Via G. E. Di Velo;Via Gerolamo Egidio di Velo;0.6
0;Contra' delle Canove Vecchie;Contra' delle Canove Vecchie;1.0
1;Contrà Piave;Contra' Piave;1.0
0;Via Pittarini Domenico;Via Domenico Pittarini;1.0
1;Via T. Albinoni;Via Tomaso Albinoni;0.666666666667
0;Viale della Scienza;Viale della Scienza;1.0
0;Via Brocchi Giambattista;Via Giambattista Brocchi;1.0
0;Contra' Canneti Francesco;Contra' Francesco Canneti;1.0
1;Via Istria;Via Istria;1.0
2b;Strada del Martello;Strada dal Martello;0.777777777778
1;Via C. Colombo;Via Cristoforo Colombo;0.666666666667
0;Viale Rumor Mariano;Viale Mariano Rumor;1.0
1;Via C. Scarpa;Via Carlo Scarpa;0.666666666667
1;Via Rovito;Via Rovito;1.0
0;Strada della Porciglia;Strada della Porciglia;1.0
0;Via Silvio Perozzi;Via Silvio Perozzi;1.0
1;Via A. Crosara;Via Adolfo Crosara;0.666666666667
0;Contra' Santa Chiara;Contra' Santa Chiara;1.0
1;Contrà Isonzo;Contra' Isonzo;1.0
0;Via Brigata Toscana;Via Brigata Toscana;1.0
0;Stradella dei Filippini;Stradella dei Filippini;1.0
1;Viale Europa;Viale Europa;1.0
2;Via Piazzon;Via Piazzon;
1;Via A. Turcato;Via Antonio Turcato;0.666666666667
2;Svincolo Vicenza Est;Svincolo Vicenza Est;
1;Via Goito;Via Goito;1.0
1;Via Monterotondo;Via Monterotondo;1.0
0;Strada dei Pizzolati;Strada dei Pizzolati;1.0
0;Stradella delle Barche;Stradella delle Barche;1.0
0;Via Speranza Giovanni;Via Giovanni Speranza;1.0
1;Via C. Borella;Via Carlo Borella;0.666666666667
2;Via G. Verazzano;Via Giovanni Verrazano;
2;Via Vallarsa;Strada di Vallarsa;
1;Via P. Alpino;Via Prospero Alpino;0.666666666667
0;Contra' Giacomo Orefice;Contra' Giacomo Orefice;1.0
1;Via Stromboli;Via Stromboli;1.0
0;Strada dei Sartorello;Strada dei Sartorello;1.0
0;Via Rumor Sebastiano;Via Sebastiano Rumor;1.0
0;Via Federico Saudino;Via Federico Saudino;1.0
1;Via Peschiera;Via Peschiera;1.0
0;Via Lago di Varano;Via Lago di Varano;1.0
1;Via Cresole;Via Cresole;1.0
0;Contrà San Rocco;Contra' San Rocco;1.0
2b;Via San Rocco;Strada di San Rocco;0.722222222222
0;Via Legione Gallieno;Via Legione Gallieno;1.0
1;Via Soldà;Via Gino Soldà;0.816496580928
1;Via A. Massaria;Via Alessandro Massaria;0.666666666667
0;Via Francesco de Sanctis;Via Francesco De Sanctis;1.0
0;Contrà Ponte delle Bele;Contra' Ponte delle Bele;1.0
0;Via Giovanni Chiarini;Via Giovanni Chiarini;1.0
1;Stradella Orbi;Stradella Orbi;1.0
1;Via G. Mainardi;Via Giorgio Mainardi;0.666666666667
0;Via Lago di Lucerna;Via Lago di Lucerna;1.0
0;Via Busa della Contessa;Via Busa della Contessa;1.0
0;Via Lago Maggiore;Via Lago Maggiore;1.0
2b;Contra' Paolo Lioy;Via Paolo Lioy;0.527777777778
1;Contra' Piancoli;Contra' Piancoli;1.0
0;Via Giacomo Prandina;Via Giacomo Prandina;1.0
1;Via G. Cappelletti;Via Guglielmo Cappelletti;0.666666666667
0;Strada delle Cà Tosate;Strada delle Ca' Tosate;1.0
2a;Via Di Velo Gerolamo Egidio;Via Gerolamo Egidio di Velo;1.0
3;Via Ruggero Leoncavallo;Via Ruggero Leoncavallo;1.0
3;Via Carlo Poerio;Via Carlo Poerio;1.0
3;Via Tommaso Albinoni;Via Tomaso Albinoni;1.0
3;Via Arcangel Corelli;Via Arcangelo Corelli;1.0
3;Pista ciclo-pedonale di via Gioacchino Rossini;Pista ciclo-pedonale di Via Gioacchino Rossini;1.0
3;Via Agostino Depretis;Via Agostino Depretis;1.0
3;Via Giuseppe Tartini;Via Giuseppe Tartini;1.0
3;Via Attilio Brunialti;Via Attilio Brunialti;1.0
3;Via Paolo Boselli;Via Paolo Boselli;1.0
3;Via Giovanni Battista Pergolesi;Via Giovan Battista Pergolesi;1.0
3;Via Quintino Sella;Viale Quintino Sella;1.0
3;Via Niccolò Paganini;Via Niccolò Paganini;1.0
3;Pista ciclo-pedonale di via Vincenzo Bellini;Pista ciclo-pedonale di Via Vincenzo Bellini;1.0
3;Pista ciclo-pedonale di via Luigi Luzzatti; Pista ciclo-pedonale di Via Luigi Luzzatti;1.0
3;Via Claudio Monteverdi;Via Claudio Monteverdi;1.0
3;Pista ciclo-pedonale di via Tommaso Albinoni;Pista ciclo-pedonale di Via Tommaso Albinoni;1.0
3;Via Luigi Carlo Farini;Via Luigi Carlo Farini;1.0
3;Via Giovanni Nicotera;Via Giovanni Nicotera;1.0
3;Pista ciclo-pedonale di via Gioachino Rossini;Pista ciclo-pedonale di Via Gioachino Rossini;1.0
